IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150119684,VEHICLE THEFT,STOLEN TRUCK,Saturday,02/07/2015,15:00,NORTHERN,NONE,2000 Block of BEACH ST,-122.442797976347,37.8038629379154,"(37.8038629379154, -122.442797976347)",15011968407025
150120095,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,12:20,RICHMOND,NONE,300 Block of 8TH AV,-122.466424377549,37.7818716046508,"(37.7818716046508, -122.466424377549)",15012009507025
150120170,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,14:30,TENDERLOIN,NONE,FULTON ST / LARKIN ST,-122.416769999704,37.7795845776674,"(37.7795845776674, -122.416769999704)",15012017007021
150120443,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,22:00,TENDERLOIN,NONE,ANTONIO ST / JONES ST,-122.412883177933,37.7853530358936,"(37.7853530358936, -122.412883177933)",15012044307021
150121037,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,18:30,PARK,NONE,WALLER ST / MASONIC AV,-122.445108026534,37.7692836722818,"(37.7692836722818, -122.445108026534)",15012103707025
150121388,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,02/08/2015,20:30,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / HYDE ST,-122.416261836834,37.7853750846376,"(37.7853750846376, -122.416261836834)",15012138807020
150121388,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,20:30,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / HYDE ST,-122.416261836834,37.7853750846376,"(37.7853750846376, -122.416261836834)",15012138807021
150121429,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,02/07/2015,22:00,NORTHERN,NONE,3200 Block of PIERCE ST,-122.439505191354,37.7999146218467,"(37.7999146218467, -122.439505191354)",15012142907021
150121485,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,19:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",15012148507021
150121491,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,05:00,BAYVIEW,NONE,2900 Block of JENNINGS ST,-122.393403656734,37.7216835901036,"(37.7216835901036, -122.393403656734)",15012149107021
150121617,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,00:30,INGLESIDE,NONE,400 Block of LELAND AV,-122.411818017378,37.7138127167278,"(37.7138127167278, -122.411818017378)",15012161707021
150121673,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,02/08/2015,22:00,MISSION,NONE,16TH ST / HARLOW ST,-122.429428171895,37.7644623006131,"(37.7644623006131, -122.429428171895)",15012167307023
150121720,VEHICLE THEFT,STOLEN TRUCK,Wednesday,02/04/2015,17:30,RICHMOND,UNFOUNDED,BALBOA ST / 20TH AV,-122.479106561712,37.776543816832,"(37.776543816832, -122.479106561712)",15012172007025
150121980,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,21:30,NORTHERN,NONE,500 Block of MARINA BL,-122.443101526211,37.8056090215901,"(37.8056090215901, -122.443101526211)",15012198007025
150122085,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,23:15,NORTHERN,NONE,SCOTT ST / JEFFERSON ST,-122.442127624221,37.8048477900939,"(37.8048477900939, -122.442127624221)",15012208507025
150122176,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/05/2015,10:00,NORTHERN,NONE,1500 Block of FILBERT ST,-122.425018759006,37.7994323347034,"(37.7994323347034, -122.425018759006)",15012217607021
150122198,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,14:00,INGLESIDE,NONE,0 Block of WOOL ST,-122.416909383437,37.7410512979132,"(37.7410512979132, -122.416909383437)",15012219807021
150122615,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,02/09/2015,14:36,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15012261507020
150122615,VEHICLE THEFT,STOLEN TRUCK,Monday,02/09/2015,14:36,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15012261507025
150122665,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,17:00,INGLESIDE,NONE,100 Block of MULLEN AV,-122.408702600287,37.7463902140087,"(37.7463902140087, -122.408702600287)",15012266507025
150122803,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,19:00,BAYVIEW,NONE,GOETTINGEN ST / WOOLSEY ST,-122.405571757226,37.7244624051911,"(37.7244624051911, -122.405571757226)",15012280307021
150122944,VEHICLE THEFT,STOLEN TRUCK,Monday,02/09/2015,13:00,SOUTHERN,"ARREST, BOOKED",1300 Block of HOWARD ST,-122.414217817669,37.774239170665,"(37.774239170665, -122.414217817669)",15012294407025
150123099,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,07:00,MISSION,NONE,700 Block of SOUTH VAN NESS AV,-122.417031919598,37.7611560850021,"(37.7611560850021, -122.417031919598)",15012309907021
150123221,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/01/2015,11:00,MISSION,NONE,22ND ST / EUREKA ST,-122.4376473878,37.7542956666511,"(37.7542956666511, -122.4376473878)",15012322107021
150123500,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/08/2015,13:30,BAYVIEW,NONE,TENNESSEE ST / 18TH ST,-122.389736981385,37.762987467478,"(37.762987467478, -122.389736981385)",15012350007025
150123641,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,17:30,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",15012364107021
150124451,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,00:01,CENTRAL,NONE,1200 Block of PINE ST,-122.416408674934,37.7902019515976,"(37.7902019515976, -122.416408674934)",15012445107021
150124495,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,22:30,BAYVIEW,NONE,1300 Block of QUESADA AV,-122.384981276904,37.7296046674804,"(37.7296046674804, -122.384981276904)",15012449507021
150124558,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,20:00,BAYVIEW,NONE,SAN BRUNO AV / WOOLSEY ST,-122.402603565418,37.7252355695069,"(37.7252355695069, -122.402603565418)",15012455807021
150124718,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,17:00,INGLESIDE,NONE,600 Block of MORSE ST,-122.445135646356,37.7113230117572,"(37.7113230117572, -122.445135646356)",15012471807021
150124724,VEHICLE THEFT,STOLEN TRUCK,Monday,02/09/2015,20:00,NORTHERN,"ARREST, BOOKED",0 Block of BELCHER ST,-122.430093823028,37.7685147647952,"(37.7685147647952, -122.430093823028)",15012472407025
150124768,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/04/2015,09:00,TARAVAL,NONE,20TH AV / LAWTON ST,-122.477807690807,37.7579192829428,"(37.7579192829428, -122.477807690807)",15012476807021
150124774,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,18:00,CENTRAL,NONE,900 Block of JACKSON ST,-122.41050106502,37.7955961513636,"(37.7955961513636, -122.41050106502)",15012477407021
150124809,VEHICLE THEFT,STOLEN TRUCK,Monday,02/09/2015,22:00,MISSION,NONE,2300 Block of BRYANT ST,-122.409592107162,37.7567758426549,"(37.7567758426549, -122.409592107162)",15012480907025
150124859,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,20:00,MISSION,NONE,100 Block of GRANDVIEW AV,-122.440411847156,37.7554456064661,"(37.7554456064661, -122.440411847156)",15012485907021
150124906,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,22:30,BAYVIEW,NONE,BRUSSELS ST / DWIGHT ST,-122.404067591181,37.7235253009012,"(37.7235253009012, -122.404067591181)",15012490607021
150125277,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,17:30,MISSION,NONE,500 Block of HAMPSHIRE ST,-122.408312572709,37.7624827554494,"(37.7624827554494, -122.408312572709)",15012527707021
150125443,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,02/07/2015,01:32,RICHMOND,NONE,3800 Block of FULTON ST,-122.472877419428,37.7731428577933,"(37.7731428577933, -122.472877419428)",15012544307021
150125738,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,12:00,PARK,NONE,400 Block of ASHBURY ST,-122.447284070258,37.7713884833081,"(37.7713884833081, -122.447284070258)",15012573807021
150125885,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,22:00,BAYVIEW,NONE,DWIGHT ST / HAMILTON ST,-122.408035214081,37.7224859436234,"(37.7224859436234, -122.408035214081)",15012588507021
150125926,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,14:42,NORTHERN,NONE,2600 Block of VANNESS AV,-122.424437495492,37.7999379682549,"(37.7999379682549, -122.424437495492)",15012592607021
150125932,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,02/02/2015,06:40,RICHMOND,NONE,ANZA ST / PARKER AV,-122.453877733043,37.7802390065311,"(37.7802390065311, -122.453877733043)",15012593207020
150125932,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,06:40,RICHMOND,NONE,ANZA ST / PARKER AV,-122.453877733043,37.7802390065311,"(37.7802390065311, -122.453877733043)",15012593207021
150127007,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/09/2015,22:00,INGLESIDE,NONE,ORA WY / TOPAZ WY,-122.437495431215,37.7399783667453,"(37.7399783667453, -122.437495431215)",15012700707021
150127198,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,18:00,INGLESIDE,NONE,5600 Block of MISSION ST,-122.447095289615,37.7111225502685,"(37.7111225502685, -122.447095289615)",15012719807021
150127342,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/04/2015,22:30,RICHMOND,NONE,FULTON ST / 3RD AV,-122.460552664492,37.7740299858693,"(37.7740299858693, -122.460552664492)",15012734207021
150127875,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,16:30,INGLESIDE,NONE,100 Block of CAYUGA AV,-122.431783986064,37.7308431010129,"(37.7308431010129, -122.431783986064)",15012787507021
150127897,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,20:00,MISSION,NONE,800 Block of CAPP ST,-122.417499429971,37.753084671409,"(37.753084671409, -122.417499429971)",15012789707021
150127922,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,17:00,INGLESIDE,NONE,100 Block of DAY ST,-122.425478904997,37.7430195055146,"(37.7430195055146, -122.425478904997)",15012792207021
150128130,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,22:00,NORTHERN,NONE,BUSH ST / VANNESS AV,-122.421949487547,37.7884881521135,"(37.7884881521135, -122.421949487547)",15012813007021
150128243,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,22:00,MISSION,NONE,22ND ST / BRYANT ST,-122.409435617106,37.7559977339856,"(37.7559977339856, -122.409435617106)",15012824307021
150128390,VEHICLE THEFT,STOLEN TRUCK,Tuesday,02/10/2015,07:45,NORTHERN,NONE,WEBSTER ST / WALLER ST,-122.428614806947,37.7713841278888,"(37.7713841278888, -122.428614806947)",15012839007025
150129100,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,10:00,TARAVAL,NONE,GREAT HWY / NORIEGA ST,-122.508432367694,37.752827655129,"(37.752827655129, -122.508432367694)",15012910007021
150129241,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Tuesday,02/03/2015,17:45,BAYVIEW,NONE,600 Block of TOLAND PL,-122.39994956067,37.7428321807187,"(37.7428321807187, -122.39994956067)",15012924107026
150129489,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,14:00,NORTHERN,NONE,1600 Block of WASHINGTON ST,-122.420431296934,37.7934146346654,"(37.7934146346654, -122.420431296934)",15012948907021
150129633,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,02/10/2015,19:00,MISSION,NONE,FOLSOM ST / 23RD ST,-122.414233849038,37.7540986882068,"(37.7540986882068, -122.414233849038)",15012963307020
150129633,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,19:00,MISSION,NONE,FOLSOM ST / 23RD ST,-122.414233849038,37.7540986882068,"(37.7540986882068, -122.414233849038)",15012963307021
150130022,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,16:00,INGLESIDE,NONE,AMAZON AV / MISSION ST,-122.440416226696,37.7172459880077,"(37.7172459880077, -122.440416226696)",15013002207021
150130204,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,08:00,SOUTHERN,JUVENILE BOOKED,200 Block of INTERSTATE80 HY,-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",15013020407021
150130276,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,15:30,PARK,NONE,200 Block of UPPER TR,-122.445069215681,37.7628549658127,"(37.7628549658127, -122.445069215681)",15013027607021
150130458,PROSTITUTION,ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED,Wednesday,02/11/2015,22:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15013045813111
150130464,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,02/08/2015,22:00,RICHMOND,NONE,500 Block of ELCAMINODELMAR ST,-122.489084101153,37.7877085708736,"(37.7877085708736, -122.489084101153)",15013046407021
150130486,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,16:30,NORTHERN,NONE,BAKER ST / UNION ST,-122.445412138486,37.7958249644717,"(37.7958249644717, -122.445412138486)",15013048607021
150130709,VEHICLE THEFT,STOLEN TRUCK,Sunday,02/01/2015,21:00,CENTRAL,NONE,1500 Block of MASON ST,-122.412062360817,37.7976499691168,"(37.7976499691168, -122.412062360817)",15013070907025
150130840,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/12/2015,00:30,CENTRAL,NONE,HYDE ST / JEFFERSON ST,-122.420747467177,37.8075877427735,"(37.8075877427735, -122.420747467177)",15013084007021
150131058,VEHICLE THEFT,STOLEN TRUCK,Wednesday,02/11/2015,18:00,BAYVIEW,NONE,HALE ST / BOWDOIN ST,-122.4128450927,37.7307970775289,"(37.7307970775289, -122.4128450927)",15013105807025
150131202,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,17:00,BAYVIEW,NONE,0 Block of JENNINGS ST,-122.397002513589,37.7172288346299,"(37.7172288346299, -122.397002513589)",15013120207021
150131252,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,16:30,INGLESIDE,NONE,0 Block of CAMEO WY,-122.444242791865,37.7451354033414,"(37.7451354033414, -122.444242791865)",15013125207021
150131456,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,17:00,INGLESIDE,NONE,100 Block of MARSTON AV,-122.447232347093,37.7275138468854,"(37.7275138468854, -122.447232347093)",15013145607021
150131525,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,02/11/2015,18:00,PARK,NONE,500 Block of LINCOLN WY,-122.463763255095,37.7659314648911,"(37.7659314648911, -122.463763255095)",15013152507020
150131525,VEHICLE THEFT,STOLEN TRUCK,Wednesday,02/11/2015,18:00,PARK,NONE,500 Block of LINCOLN WY,-122.463763255095,37.7659314648911,"(37.7659314648911, -122.463763255095)",15013152507025
150131763,VEHICLE THEFT,STOLEN MISCELLANEOUS VEHICLE,Thursday,01/15/2015,02:00,BAYVIEW,NONE,0 Block of CARGO WY,-122.379951817281,37.7421034351605,"(37.7421034351605, -122.379951817281)",15013176307026
150132341,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,02/12/2015,13:43,BAYVIEW,"ARREST, BOOKED",THOMAS AV / KEITH ST,-122.389421299039,37.7293538492444,"(37.7293538492444, -122.389421299039)",15013234107020
150133026,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,22:30,NORTHERN,NONE,FILLMORE ST / GROVE ST,-122.431384548289,37.7767584601298,"(37.7767584601298, -122.431384548289)",15013302607021
150133101,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/12/2015,19:00,CENTRAL,NONE,2400 Block of HYDE ST,-122.419962043565,37.8040792506178,"(37.8040792506178, -122.419962043565)",15013310107021
150133571,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,00:01,MISSION,NONE,18TH ST / COLLINGWOOD ST,-122.436115302042,37.7608228396674,"(37.7608228396674, -122.436115302042)",15013357107021
150133628,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,02/10/2015,21:00,INGLESIDE,NONE,0 Block of LINCOLN CT,-122.442697907962,37.7084685450499,"(37.7084685450499, -122.442697907962)",15013362807020
150133628,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,21:00,INGLESIDE,NONE,0 Block of LINCOLN CT,-122.442697907962,37.7084685450499,"(37.7084685450499, -122.442697907962)",15013362807021
150133822,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,02/10/2015,06:30,MISSION,NONE,14TH ST / SOUTH VAN NESS AV,-122.417803355796,37.7684043083075,"(37.7684043083075, -122.417803355796)",15013382207021
150133872,VEHICLE THEFT,STOLEN TRUCK,Thursday,02/12/2015,20:00,TARAVAL,NONE,23RD AV / TARAVAL ST,-122.479977047843,37.7428597087378,"(37.7428597087378, -122.479977047843)",15013387207025
150133941,VEHICLE THEFT,STOLEN TRUCK,Thursday,02/12/2015,22:00,BAYVIEW,NONE,500 Block of BURROWS ST,-122.408532326048,37.7276161831555,"(37.7276161831555, -122.408532326048)",15013394107025
150134109,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/02/2015,12:00,INGLESIDE,NONE,0 Block of BROOK ST,-122.423466428334,37.7407283718019,"(37.7407283718019, -122.423466428334)",15013410907021
150134278,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,02/12/2015,21:15,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15013427807020
150134278,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/12/2015,21:15,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",15013427807021
150134585,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,08:00,NORTHERN,NONE,PACIFIC AV / WEBSTER ST,-122.433091906036,37.7935581022174,"(37.7935581022174, -122.433091906036)",15013458507021
150134626,VEHICLE THEFT,STOLEN TRUCK,Thursday,02/12/2015,20:00,BAYVIEW,NONE,0 Block of HAMILTON ST,-122.411270189682,37.7301306980815,"(37.7301306980815, -122.411270189682)",15013462607025
150134858,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,09:03,INGLESIDE,NONE,ALEMANY BL / SENECA AV,-122.441317001322,37.7186348402533,"(37.7186348402533, -122.441317001322)",15013485807021
150135511,VEHICLE THEFT,STOLEN TRUCK,Friday,02/13/2015,17:30,BAYVIEW,NONE,400 Block of CONNECTICUT ST,-122.397378147724,37.7605883962072,"(37.7605883962072, -122.397378147724)",15013551107025
150135903,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,02/13/2015,09:00,NORTHERN,NONE,700 Block of FULTON ST,-122.428271565597,37.7781762274475,"(37.7781762274475, -122.428271565597)",15013590307020
150135903,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,09:00,NORTHERN,NONE,700 Block of FULTON ST,-122.428271565597,37.7781762274475,"(37.7781762274475, -122.428271565597)",15013590307021
150135931,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,14:20,MISSION,NONE,4200 Block of 25TH ST,-122.435049315616,37.7495728727598,"(37.7495728727598, -122.435049315616)",15013593107021
150135953,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/12/2015,23:30,NORTHERN,NONE,STEINER ST / BROADWAY ST,-122.436569906185,37.7940559101832,"(37.7940559101832, -122.436569906185)",15013595307021
150136371,VEHICLE THEFT,STOLEN TRUCK,Friday,02/13/2015,16:30,SOUTHERN,NONE,700 Block of HARRISON ST,-122.398929855632,37.7812561963316,"(37.7812561963316, -122.398929855632)",15013637107025
150136791,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,23:00,INGLESIDE,NONE,0 Block of PAULDING ST,-122.443476887874,37.7282486591005,"(37.7282486591005, -122.443476887874)",15013679107021
150136882,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,02/14/2015,01:00,MISSION,NONE,4000 Block of 18TH ST,-122.434457353955,37.7609766090845,"(37.7609766090845, -122.434457353955)",15013688207021
150136923,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,19:00,TARAVAL,NONE,LINCOLN WY / 46TH AV,-122.506188681963,37.764164188799,"(37.764164188799, -122.506188681963)",15013692307021
150137125,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,02/12/2015,21:30,RICHMOND,NONE,29TH AV / LAKE ST,-122.489392479141,37.7850867776862,"(37.7850867776862, -122.489392479141)",15013712507021
150137288,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Wednesday,02/11/2015,12:00,RICHMOND,NONE,7600 Block of GEARY BL,-122.501331891706,37.779202123681,"(37.779202123681, -122.501331891706)",15013728807020
150137288,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,02/11/2015,12:00,RICHMOND,NONE,7600 Block of GEARY BL,-122.501331891706,37.779202123681,"(37.779202123681, -122.501331891706)",15013728807021
150137379,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,02/12/2015,15:15,NORTHERN,NONE,1200 Block of LARKIN ST,-122.418634830982,37.7891513547998,"(37.7891513547998, -122.418634830982)",15013737907023
150137454,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,02/13/2015,08:00,MISSION,NONE,FLORIDA ST / 22ND ST,-122.410375228033,37.7559413033368,"(37.7559413033368, -122.410375228033)",15013745407023
150137620,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,22:30,MISSION,NONE,800 Block of DOLORES ST,-122.425386540192,37.7558228377308,"(37.7558228377308, -122.425386540192)",15013762007021
150137658,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,22:00,RICHMOND,"ARREST, BOOKED",18TH AV / LAKE ST,-122.477643886903,37.7860782983867,"(37.7860782983867, -122.477643886903)",15013765807021
150137783,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,02/14/2015,00:30,TARAVAL,"ARREST, BOOKED",1400 Block of 42ND AV,-122.501502160824,37.7596658144363,"(37.7596658144363, -122.501502160824)",15013778307021
150137818,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,16:00,TARAVAL,NONE,200 Block of LOBOS ST,-122.460861739121,37.714950853585,"(37.714950853585, -122.460861739121)",15013781807021
150137937,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,02/14/2015,15:11,PARK,NONE,1800 Block of EDDY ST,-122.438120409301,37.7807473113138,"(37.7807473113138, -122.438120409301)",15013793707023
150137943,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,19:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,"(37.7860432222992, -122.410509258795)",15013794307021
150137993,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,02/13/2015,20:00,CENTRAL,NONE,LOMBARD ST / JONES ST,-122.416327623844,37.8024103177266,"(37.8024103177266, -122.416327623844)",15013799307021
